1.491820000000000000e+05,5.509999999999999787e+00,1.129999999999999893e+00,8.000000000000000000e+00,3.094000000000000083e-01,2.896000000000000241e-01,-6.700000000000000400e-02,9.032999999999999918e-01
1.491890000000000000e+05,5.509999999999999787e+00,1.129999999999999893e+00,8.000000000000000000e+00,3.094000000000000083e-01,2.896000000000000241e-01,-6.700000000000000400e-02,9.032999999999999918e-01
1.491950000000000000e+05,5.509999999999999787e+00,1.129999999999999893e+00,8.000000000000000000e+00,3.093000000000000194e-01,2.898999999999999910e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492010000000000000e+05,5.629999999999999893e+00,1.159999999999999920e+00,8.000000000000000000e+00,3.093000000000000194e-01,2.898999999999999910e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492070000000000000e+05,5.629999999999999893e+00,1.159999999999999920e+00,8.000000000000000000e+00,3.093000000000000194e-01,2.898999999999999910e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492130000000000000e+05,5.549999999999999822e+00,1.129999999999999893e+00,8.000000000000000000e+00,3.090999999999999859e-01,2.899999999999999800e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492190000000000000e+05,5.589999999999999858e+00,1.199999999999999956e+00,8.000000000000000000e+00,3.090999999999999859e-01,2.899999999999999800e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492250000000000000e+05,5.589999999999999858e+00,1.199999999999999956e+00,8.000000000000000000e+00,3.090999999999999859e-01,2.901000000000000245e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492330000000000000e+05,5.549999999999999822e+00,1.159999999999999920e+00,8.000000000000000000e+00,3.090999999999999859e-01,2.901000000000000245e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492390000000000000e+05,5.629999999999999893e+00,1.159999999999999920e+00,8.000000000000000000e+00,3.089999999999999969e-01,2.902000000000000135e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492450000000000000e+05,5.549999999999999822e+00,1.159999999999999920e+00,8.039999999999999147e+00,3.089999999999999969e-01,2.902000000000000135e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492530000000000000e+05,5.549999999999999822e+00,1.159999999999999920e+00,8.039999999999999147e+00,3.089999999999999969e-01,2.902000000000000135e-01,-6.729999999999999871e-02,9.032000000000000028e-01
1.492600000000000000e+05,5.629999999999999893e+00,1.159999999999999920e+00,8.039999999999999147e+00,3.089999999999999969e-01,2.902000000000000135e-01,-6.729999999999999871e-02,9.032999999999999918e-01
1.492680000000000000e+05,5.629999999999999893e+00,1.159999999999999920e+00,8.039999999999999147e+00,3.089000000000000079e-01,2.902000000000000135e-01,-6.729999999999999871e-02,9.032999999999999918e-01
