1.557890000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.690999999999999837e-01,-2.560000000000000053e-01,-9.719999999999999474e-02,-8.881000000000000005e-01
1.558000000000000000e+05,4.900000000000000355e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.690999999999999837e-01,-2.560000000000000053e-01,-9.719999999999999474e-02,-8.881000000000000005e-01
1.558080000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.419999999999999929e+00,3.690999999999999837e-01,-2.560000000000000053e-01,-9.719999999999999474e-02,-8.881000000000000005e-01
1.558160000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.529999999999999361e+00,3.690999999999999837e-01,-2.560000000000000053e-01,-9.719999999999999474e-02,-8.881000000000000005e-01
1.558240000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.693000000000000171e-01,-2.560999999999999943e-01,-9.719999999999999474e-02,-8.881000000000000005e-01
1.558300000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.693000000000000171e-01,-2.561999999999999833e-01,-9.719999999999999474e-02,-8.880000000000000115e-01
1.558360000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.693000000000000171e-01,-2.561999999999999833e-01,-9.719999999999999474e-02,-8.880000000000000115e-01
1.558420000000000000e+05,4.929999999999999716e+00,-2.099999999999999922e-01,8.490000000000000213e+00,3.693000000000000171e-01,-2.561999999999999833e-01,-9.719999999999999474e-02,-8.880000000000000115e-01
1.558480000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.419999999999999929e+00,3.693000000000000171e-01,-2.561999999999999833e-01,-9.719999999999999474e-02,-8.880000000000000115e-01
1.558550000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.693000000000000171e-01,-2.561999999999999833e-01,-9.719999999999999474e-02,-8.880000000000000115e-01
1.558630000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.694000000000000061e-01,-2.562999999999999723e-01,-9.719999999999999474e-02,-8.879000000000000226e-01
1.558700000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.694000000000000061e-01,-2.562999999999999723e-01,-9.719999999999999474e-02,-8.879000000000000226e-01
1.558780000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.694000000000000061e-01,-2.564000000000000168e-01,-9.719999999999999474e-02,-8.879000000000000226e-01
1.558840000000000000e+05,4.929999999999999716e+00,-2.099999999999999922e-01,8.460000000000000853e+00,3.694000000000000061e-01,-2.564000000000000168e-01,-9.719999999999999474e-02,-8.879000000000000226e-01
1.558900000000000000e+05,4.969999999999999751e+00,-2.099999999999999922e-01,8.460000000000000853e+00,3.694000000000000061e-01,-2.564000000000000168e-01,-9.719999999999999474e-02,-8.879000000000000226e-01
1.558960000000000000e+05,4.929999999999999716e+00,-2.099999999999999922e-01,8.460000000000000853e+00,3.694999999999999951e-01,-2.565000000000000058e-01,-9.719999999999999474e-02,-8.878000000000000336e-01
1.559020000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.419999999999999929e+00,3.694999999999999951e-01,-2.565000000000000058e-01,-9.719999999999999474e-02,-8.878000000000000336e-01
1.559100000000000000e+05,5.009999999999999787e+00,-2.099999999999999922e-01,8.460000000000000853e+00,3.694999999999999951e-01,-2.565000000000000058e-01,-9.719999999999999474e-02,-8.878000000000000336e-01
1.559160000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.695999999999999841e-01,-2.566999999999999837e-01,-9.719999999999999474e-02,-8.877000000000000446e-01
1.559230000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.695999999999999841e-01,-2.566999999999999837e-01,-9.719999999999999474e-02,-8.877000000000000446e-01
1.559290000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.695999999999999841e-01,-2.566999999999999837e-01,-9.719999999999999474e-02,-8.877000000000000446e-01
1.559350000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.696999999999999731e-01,-2.567999999999999727e-01,-9.719999999999999474e-02,-8.875999999999999446e-01
1.559410000000000000e+05,4.969999999999999751e+00,-3.300000000000000155e-01,8.490000000000000213e+00,3.696999999999999731e-01,-2.567999999999999727e-01,-9.719999999999999474e-02,-8.875999999999999446e-01
1.559490000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.698000000000000176e-01,-2.570000000000000062e-01,-9.710000000000000575e-02,-8.875999999999999446e-01
1.559560000000000000e+05,4.929999999999999716e+00,-2.899999999999999800e-01,8.419999999999999929e+00,3.698000000000000176e-01,-2.570000000000000062e-01,-9.710000000000000575e-02,-8.875999999999999446e-01
1.559620000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.698000000000000176e-01,-2.570999999999999952e-01,-9.710000000000000575e-02,-8.874999999999999556e-01
1.559690000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.698000000000000176e-01,-2.570999999999999952e-01,-9.710000000000000575e-02,-8.874999999999999556e-01
1.559760000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.698000000000000176e-01,-2.570999999999999952e-01,-9.710000000000000575e-02,-8.874999999999999556e-01
1.559830000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.699000000000000066e-01,-2.571999999999999842e-01,-9.710000000000000575e-02,-8.874999999999999556e-01
1.559890000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.699000000000000066e-01,-2.572999999999999732e-01,-9.710000000000000575e-02,-8.874999999999999556e-01
1.559960000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.699999999999999956e-01,-2.574000000000000177e-01,-9.710000000000000575e-02,-8.873999999999999666e-01
1.560030000000000000e+05,4.969999999999999751e+00,-2.099999999999999922e-01,8.529999999999999361e+00,3.699999999999999956e-01,-2.574000000000000177e-01,-9.710000000000000575e-02,-8.873999999999999666e-01
1.560090000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.699999999999999956e-01,-2.574000000000000177e-01,-9.710000000000000575e-02,-8.872999999999999776e-01
1.560230000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.699999999999999956e-01,-2.574000000000000177e-01,-9.710000000000000575e-02,-8.872999999999999776e-01
1.560290000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.490000000000000213e+00,3.700999999999999845e-01,-2.576999999999999846e-01,-9.700000000000000289e-02,-8.871999999999999886e-01
1.560360000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.701999999999999735e-01,-2.577999999999999736e-01,-9.700000000000000289e-02,-8.871999999999999886e-01
1.560430000000000000e+05,4.969999999999999751e+00,-3.300000000000000155e-01,8.460000000000000853e+00,3.701999999999999735e-01,-2.577999999999999736e-01,-9.700000000000000289e-02,-8.871999999999999886e-01
1.560490000000000000e+05,4.969999999999999751e+00,-3.300000000000000155e-01,8.460000000000000853e+00,3.701999999999999735e-01,-2.577999999999999736e-01,-9.700000000000000289e-02,-8.871999999999999886e-01
1.560550000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.701999999999999735e-01,-2.580999999999999961e-01,-9.690000000000000002e-02,-8.870999999999999996e-01
1.560610000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.490000000000000213e+00,3.701999999999999735e-01,-2.580999999999999961e-01,-9.690000000000000002e-02,-8.870999999999999996e-01
1.560680000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.703000000000000180e-01,-2.581999999999999851e-01,-9.690000000000000002e-02,-8.870000000000000107e-01
1.560750000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.703000000000000180e-01,-2.581999999999999851e-01,-9.690000000000000002e-02,-8.870000000000000107e-01
1.560810000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.704000000000000070e-01,-2.584000000000000186e-01,-9.690000000000000002e-02,-8.869000000000000217e-01
1.560880000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.704000000000000070e-01,-2.584000000000000186e-01,-9.690000000000000002e-02,-8.869000000000000217e-01
1.560950000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.704999999999999960e-01,-2.585000000000000075e-01,-9.679999999999999716e-02,-8.868000000000000327e-01
1.561020000000000000e+05,4.969999999999999751e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.704999999999999960e-01,-2.586999999999999855e-01,-9.669999999999999429e-02,-8.868000000000000327e-01
1.561090000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.704999999999999960e-01,-2.586999999999999855e-01,-9.669999999999999429e-02,-8.868000000000000327e-01
1.561150000000000000e+05,5.009999999999999787e+00,-2.899999999999999800e-01,8.460000000000000853e+00,3.706999999999999740e-01,-2.587999999999999745e-01,-9.660000000000000531e-02,-8.867000000000000437e-01
1.561210000000000000e+05,4.929999999999999716e+00,-2.500000000000000000e-01,8.460000000000000853e+00,3.706999999999999740e-01,-2.589000000000000190e-01,-9.660000000000000531e-02,-8.867000000000000437e-01
1.561270000000000000e+05,4.969999999999999751e+00,-2.500000000000000000e-01,8.419999999999999929e+00,3.706999999999999740e-01,-2.589000000000000190e-01,-9.660000000000000531e-02,-8.867000000000000437e-01
1.561330000000000000e+05,4.969999999999999751e+00,-3.699999999999999956e-01,8.460000000000000853e+00,3.708000000000000185e-01,-2.590000000000000080e-01,-9.660000000000000531e-02,-8.867000000000000437e-01
1.561400000000000000e+05,4.929999999999999716e+00,-3.699999999999999956e-01,8.460000000000000853e+00,3.708000000000000185e-01,-2.590000000000000080e-01,-9.650000000000000244e-02,-8.866000000000000547e-01
1.561470000000000000e+05,4.929999999999999716e+00,-3.300000000000000155e-01,8.460000000000000853e+00,3.709000000000000075e-01,-2.590999999999999970e-01,-9.650000000000000244e-02,-8.864999999999999547e-01
1.561530000000000000e+05,4.929999999999999716e+00,-3.699999999999999956e-01,8.460000000000000853e+00,3.709000000000000075e-01,-2.590999999999999970e-01,-9.650000000000000244e-02,-8.864999999999999547e-01
1.561590000000000000e+05,5.009999999999999787e+00,-3.699999999999999956e-01,8.419999999999999929e+00,3.709000000000000075e-01,-2.590999999999999970e-01,-9.650000000000000244e-02,-8.864999999999999547e-01
