3.793700000000000000e+04,4.370000000000000107e+00,-2.140000000000000124e+00,8.789999999999999147e+00,6.046000000000000263e-01,1.057000000000000023e-01,-2.253999999999999893e-01,7.566000000000000503e-01
3.794400000000000000e+04,4.330000000000000071e+00,-2.029999999999999805e+00,8.789999999999999147e+00,6.052999999999999492e-01,1.063000000000000056e-01,-2.248999999999999888e-01,7.560999999999999943e-01
3.795100000000000000e+04,4.250000000000000000e+00,-1.989999999999999991e+00,8.750000000000000000e+00,6.057000000000000162e-01,1.068000000000000060e-01,-2.245000000000000051e-01,7.559000000000000163e-01
3.795700000000000000e+04,4.250000000000000000e+00,-1.989999999999999991e+00,8.750000000000000000e+00,6.057000000000000162e-01,1.068000000000000060e-01,-2.245000000000000051e-01,7.559000000000000163e-01
3.796300000000000000e+04,4.250000000000000000e+00,-1.909999999999999920e+00,8.820000000000000284e+00,6.058999999999999941e-01,1.072000000000000036e-01,-2.242000000000000104e-01,7.557000000000000384e-01
3.798000000000000000e+04,4.290000000000000036e+00,-1.840000000000000080e+00,8.820000000000000284e+00,6.059999999999999831e-01,1.074999999999999983e-01,-2.240999999999999936e-01,7.556000000000000494e-01
3.798600000000000000e+04,4.330000000000000071e+00,-1.949999999999999956e+00,8.750000000000000000e+00,6.062999999999999501e-01,1.082999999999999935e-01,-2.238999999999999879e-01,7.552999999999999714e-01
3.799300000000000000e+04,4.290000000000000036e+00,-1.840000000000000080e+00,8.789999999999999147e+00,6.062999999999999501e-01,1.082999999999999935e-01,-2.238999999999999879e-01,7.552999999999999714e-01
3.800000000000000000e+04,4.290000000000000036e+00,-1.840000000000000080e+00,8.789999999999999147e+00,6.062999999999999501e-01,1.082999999999999935e-01,-2.238999999999999879e-01,7.552999999999999714e-01
3.800600000000000000e+04,4.290000000000000036e+00,-1.840000000000000080e+00,8.789999999999999147e+00,6.068000000000000060e-01,1.100000000000000006e-01,-2.238999999999999879e-01,7.548000000000000265e-01
3.801200000000000000e+04,4.250000000000000000e+00,-1.909999999999999920e+00,8.900000000000000355e+00,6.068000000000000060e-01,1.102999999999999953e-01,-2.240000000000000047e-01,7.546000000000000485e-01
3.801800000000000000e+04,4.250000000000000000e+00,-1.840000000000000080e+00,8.939999999999999503e+00,6.068999999999999950e-01,1.107000000000000067e-01,-2.242000000000000104e-01,7.544999999999999485e-01
3.802500000000000000e+04,4.330000000000000071e+00,-1.800000000000000044e+00,8.900000000000000355e+00,6.068999999999999950e-01,1.110000000000000014e-01,-2.243999999999999884e-01,7.542999999999999705e-01
